Product ID,Section,Specification,Details
8002,Selfie Camera,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
8002,Selfie Camera,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
8002,Selfie Camera,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
8002,Selfie Camera,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
8002,Selfie Camera,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
8002,Selfie Camera,Features,
8002,Selfie Camera,Loudspeaker,"Yes, with stereo speakers"
8002,Selfie Camera,3.5mm jack,No
8002,Selfie Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
8002,Selfie Camera,Bluetooth,"5.0, A2DP, LE"
8002,Selfie Camera,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
8002,Selfie Camera,NFC,
8002,Selfie Camera,Radio,No
8002,Selfie Camera,USB,"Lightning, USB 2.0"
8002,Selfie Camera,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
8002,Selfie Camera,Others,
8002,Selfie Camera,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
8002,Selfie Camera,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
8002,Sound,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G  {ME}
8002,Sound,2G bands,
8002,Sound,3G bands,.
8002,Sound,4G bands,
8002,Sound,Speed,
8002,Sound,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
8002,Sound,Weight,1746.14
8002,Sound,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
8002,Sound,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
8002,Sound,Type,
8002,Sound,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
8002,Sound,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
8002,Sound,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
8002,Sound,Os,"iOS 15, upgradable to iOS 15.1"
8002,Sound,Chipset,Apple A15 Bionic (5 nm)
8002,Sound,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
8002,Sound,GPU,Apple GPU (4-core graphics)
8002,Sound,Card Slot,No
8002,Sound,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
8002,Sound,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
8002,Sound,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
8002,Sound,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
8002,Sound,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
8002,Sound,Features,
8002,Sound,Loudspeaker,"Yes, with stereo speakers"
8002,Sound,3.5mm jack,No
8002,Sound,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
8002,Sound,Bluetooth,"5.0, A2DP, LE"
8002,Sound,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
8002,Sound,NFC,
8002,Sound,Radio,No
8002,Sound,USB,"Lightning, USB 2.0"
8002,Sound,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
8002,Sound,Others,
8002,Sound,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
8002,Sound,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
8002,COMMS,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G  {ME}
8002,COMMS,2G bands,
8002,COMMS,3G bands,.
8002,COMMS,4G bands,
8002,COMMS,Speed,
8002,COMMS,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
8002,COMMS,Weight,1746.14
8002,COMMS,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
8002,COMMS,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
8002,COMMS,Type,
8002,COMMS,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
8002,COMMS,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
8002,COMMS,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
8002,COMMS,Os,"iOS 15, upgradable to iOS 15.1"
8002,COMMS,Chipset,Apple A15 Bionic (5 nm)
8002,COMMS,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
8002,COMMS,GPU,Apple GPU (4-core graphics)
8002,COMMS,Card Slot,No
8002,COMMS,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
8002,COMMS,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
8002,COMMS,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
8002,COMMS,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
8002,COMMS,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
8002,COMMS,Features,
8002,COMMS,Loudspeaker,"Yes, with stereo speakers"
8002,COMMS,3.5mm jack,No
8002,COMMS,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
8002,COMMS,Bluetooth,"5.0, A2DP, LE"
8002,COMMS,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
8002,COMMS,NFC,
8002,COMMS,Radio,No
8002,COMMS,USB,"Lightning, USB 2.0"
8002,COMMS,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
8002,COMMS,Others,
8002,COMMS,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
8002,COMMS,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
8002,FEATURES,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G  {ME}
8002,FEATURES,2G bands,
8002,FEATURES,3G bands,.
8002,FEATURES,4G bands,
8002,FEATURES,Speed,
8002,FEATURES,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
8002,FEATURES,Weight,1746.14
8002,FEATURES,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
8002,FEATURES,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
8002,FEATURES,Type,
8002,FEATURES,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
8002,FEATURES,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
8002,FEATURES,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
8002,FEATURES,Os,"iOS 15, upgradable to iOS 15.1"
8002,FEATURES,Chipset,Apple A15 Bionic (5 nm)
8002,FEATURES,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
8002,FEATURES,GPU,Apple GPU (4-core graphics)
8002,FEATURES,Card Slot,No
8002,FEATURES,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
8002,FEATURES,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
8002,FEATURES,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
8002,FEATURES,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
8002,FEATURES,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
8002,FEATURES,Features,
8002,FEATURES,Loudspeaker,"Yes, with stereo speakers"
8002,FEATURES,3.5mm jack,No
8002,FEATURES,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
8002,FEATURES,Bluetooth,"5.0, A2DP, LE"
8002,FEATURES,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
8002,FEATURES,NFC,
8002,FEATURES,Radio,No
8002,FEATURES,USB,"Lightning, USB 2.0"
8002,FEATURES,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
8002,FEATURES,Others,
8002,FEATURES,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
8002,FEATURES,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
8002,BATTERY,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G  {ME}
8002,BATTERY,2G bands,
8002,BATTERY,3G bands,.
8002,BATTERY,4G bands,
8002,BATTERY,Speed,
8002,BATTERY,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
8002,BATTERY,Weight,1746.14
8002,BATTERY,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
8002,BATTERY,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
8002,BATTERY,Type,
8002,BATTERY,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
8002,BATTERY,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
8002,BATTERY,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
8002,BATTERY,Os,"iOS 15, upgradable to iOS 15.1"
8002,BATTERY,Chipset,Apple A15 Bionic (5 nm)
8002,BATTERY,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
8002,BATTERY,GPU,Apple GPU (4-core graphics)
8002,BATTERY,Card Slot,No
8002,BATTERY,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
8002,BATTERY,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
8002,BATTERY,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
8002,BATTERY,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
8002,BATTERY,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
8002,BATTERY,Features,
8002,BATTERY,Loudspeaker,"Yes, with stereo speakers"
8002,BATTERY,3.5mm jack,No
8002,BATTERY,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
8002,BATTERY,Bluetooth,"5.0, A2DP, LE"
8002,BATTERY,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
8002,BATTERY,NFC,
8002,BATTERY,Radio,No
8002,BATTERY,USB,"Lightning, USB 2.0"
8002,BATTERY,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
8002,BATTERY,Others,
8002,BATTERY,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
8002,BATTERY,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
16151,Network,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16151,Network,2G bands,
16151,Network,3G bands,.
16151,Network,4G bands,
16151,Network,Speed,
16151,Network,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
16151,Network,Weight,1746.14
16151,Network,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
16151,Network,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
16151,Network,Type,
16151,Network,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
16151,Network,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
16151,Network,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
16151,Network,Os,"iOS 15, upgradable to iOS 15.1"
16151,Network,Chipset,
16151,Network,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
16151,Network,GPU,Apple GPU (4-core graphics)
16151,Network,Card Slot,No
16151,Network,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
16151,Network,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
16151,Network,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
16151,Network,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
16151,Network,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
16151,Network,Features,
16151,Network,Loudspeaker,"Yes, with stereo speakers"
16151,Network,3.5mm jack,No
16151,Network,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16151,Network,Bluetooth,"5.0, A2DP, LE"
16151,Network,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
16151,Network,NFC,
16151,Network,Radio,No
16151,Network,USB,"Lightning, USB 2.0"
16151,Network,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
16151,Network,Others,
16151,Network,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
16151,Network,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
16151,Body,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16151,Body,2G bands,
16151,Body,3G bands,.
16151,Body,4G bands,
16151,Body,Speed,
16151,Body,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
16151,Body,Weight,1746.14
16151,Body,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
16151,Body,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
16151,Body,Type,
16151,Body,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
16151,Body,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
16151,Body,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
16151,Body,Os,"iOS 15, upgradable to iOS 15.1"
16151,Body,Chipset,
16151,Body,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
16151,Body,GPU,Apple GPU (4-core graphics)
16151,Body,Card Slot,No
16151,Body,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
16151,Body,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
16151,Body,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
16151,Body,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
16151,Body,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
16151,Body,Features,
16151,Body,Loudspeaker,"Yes, with stereo speakers"
16151,Body,3.5mm jack,No
16151,Body,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16151,Body,Bluetooth,"5.0, A2DP, LE"
16151,Body,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
16151,Body,NFC,
16151,Body,Radio,No
16151,Body,USB,"Lightning, USB 2.0"
16151,Body,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
16151,Body,Others,
16151,Body,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
16151,Body,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
16151,Display,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16151,Display,2G bands,
16151,Display,3G bands,.
16151,Display,4G bands,
16151,Display,Speed,
16151,Display,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
16151,Display,Weight,1746.14
16151,Display,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
16151,Display,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
16151,Display,Type,
16151,Display,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
16151,Display,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
16151,Display,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
16151,Display,Os,"iOS 15, upgradable to iOS 15.1"
16151,Display,Chipset,
16151,Display,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
16151,Display,GPU,Apple GPU (4-core graphics)
16151,Display,Card Slot,No
16151,Display,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
16151,Display,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
16151,Display,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
16151,Display,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
16151,Display,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
16151,Display,Features,
16151,Display,Loudspeaker,"Yes, with stereo speakers"
16151,Display,3.5mm jack,No
16151,Display,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16151,Display,Bluetooth,"5.0, A2DP, LE"
16151,Display,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
16151,Display,NFC,
16151,Display,Radio,No
16151,Display,USB,"Lightning, USB 2.0"
16151,Display,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
16151,Display,Others,
16151,Display,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
16151,Display,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
16151,Platform,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16151,Platform,2G bands,
16151,Platform,3G bands,.
16151,Platform,4G bands,
16151,Platform,Speed,
16151,Platform,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
16151,Platform,Weight,1746.14
16151,Platform,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
16151,Platform,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
16151,Platform,Type,
16151,Platform,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
16151,Platform,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
16151,Platform,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
16151,Platform,Os,"iOS 15, upgradable to iOS 15.1"
16151,Platform,Chipset,
16151,Platform,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
16151,Platform,GPU,Apple GPU (4-core graphics)
16151,Platform,Card Slot,No
16151,Platform,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
16151,Platform,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
16151,Platform,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
16151,Platform,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
16151,Platform,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
16151,Platform,Features,
16151,Platform,Loudspeaker,"Yes, with stereo speakers"
16151,Platform,3.5mm jack,No
16151,Platform,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16151,Platform,Bluetooth,"5.0, A2DP, LE"
16151,Platform,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
16151,Platform,NFC,
16151,Platform,Radio,No
16151,Platform,USB,"Lightning, USB 2.0"
16151,Platform,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Siri natural language commands and dictation Ultra Wideband (UWB) support"
16151,Platform,Others,
16151,Platform,Type,"Li-Ion 3240 mAh, non-removable (12.41 Wh)"
16151,Platform,Charging,"Fast charging (23W, unofficial rating), 50% in 30 min (advertised) USB Power Delivery 2.0 MagSafe wireless charging 15W Qi magnetic fast wireless charging 7.5W"
16151,Memory,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
16151,Memory,2G bands,
16151,Memory,3G bands,.
16151,Memory,4G bands,
16151,Memory,Speed,
16151,Memory,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
16151,Memory,Weight,1746.14
16151,Memory,Build,"Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame"
16151,Memory,Sim,"Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by)  	IP68 dust/water resistant (up to 6m for 30 mins)"
16151,Memory,Type,
16151,Memory,Size,"6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)"
16151,Memory,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
16151,Memory,Protection,"Scratch-resistant ceramic glass, oleophobic coating  	Wide color gamut True-tone"
16151,Memory,Os,"iOS 15, upgradable to iOS 15.1"
16151,Memory,Chipset,
16151,Memory,CPU,Hexa-core (2x3.22 GHz Avalanche + 4xX.X GHz Blizzard)
16151,Memory,GPU,Apple GPU (4-core graphics)
16151,Memory,Card Slot,No
16151,Memory,Internnal,"128GB 4GB RAM, 256GB 4GB RAM, 512GB 4GB RAM  	NVMe"
16151,Memory,Features,"Dual	12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide)"
16151,Memory,Video,"4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
16151,Memory,Features,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D, (depth/biometrics sensor)"
16151,Memory,Video,"4K@24/25/30/60fps, 1080p@30/60/120fps, gyro-EIS"
16151,Memory,Features,
16151,Memory,Loudspeaker,"Yes, with stereo speakers"
16151,Memory,3.5mm jack,No
16151,Memory,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
16151,Memory,Bluetooth,"5.0, A2DP, LE"
16151,Memory,GPS,"Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS"
16151,Memory,NFC,
